Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num,,,,
20107,GEOG,4990,801,,,"TRAVIS, WILLIAM",2,0,,,,,,,,,,,,,SENIOR THESIS,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20107,GEOG,5100,004,OL,,"JAN, NAJEEB",6,5,1,5.19921875,0.836547852,5.399414063,0.89440918,13-15,5.599609375,5.19921875,5.19921875,5.799804688,5.399414063,6,SPEC TOPICS: GEOGRAPHY,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOG,5152,001,OL,,"BRYAN, JOE",28,24,1,4,1.4140625,5.25,0.896850586,10-12,3.708007813,4.708007813,5.25,4.608398438,4.291015625,5.958007813,HISTORY & THEORY OF GEOG,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOG,5241,002,,,"PITLICK, JOHN",11,11,1,4.7265625,0.786132813,5,0.632446289,7-9,4.908203125,4.817382813,5.272460938,4.36328125,4,5.817382813,TOPICS/PHYSICAL GEOG,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOG,6211,001,OL,,"ABDALATI, WALEED",6,5,1,5.399414063,0.547607422,6,0,0-3,5,5.799804688,6,4.399414063,5.19921875,6,READING IN CLIMATOLOGY,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOG,6402,001,,,"GOLDMAN, MARA",14,14,1,5.213867188,0.974853516,5.5,0.518798828,10-12,4.927734375,5.213867188,5.571289063,5.571289063,5.5,5.927734375,SEM-COMP ENVIR STUDIES,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOG,6732,001,OL,,"RIOSMENA, FERNANDO",9,9,1,5.221679688,0.666625977,5.333007813,0.5,10-12,5,5.110351563,5.333007813,5.444335938,5.221679688,6,FRML POP GEOG/ANALY FORE,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20107,GEOL,1010,001,OL,,"PRANTER, MATTHEW",91,44,1,4.11328125,1.466064453,4.772460938,1.522705078,4-6,3.181640625,4.090820313,5.022460938,4.158203125,4.5,5.817382813,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1010,002,,,"BILHAM, ROGER",159,82,1,4.255859375,1.245117188,4.505859375,1.458740234,4-6,3.621582031,4.389648438,4.381835938,4.389648438,4.381835938,5.547851563,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1010,002,,,"SHEEHAN, ANNE",159,82,1,4.658203125,0.971435547,5.169921875,0.813476563,4-6,3.633789063,4.645507813,5.048828125,4.072265625,4.51171875,5.791992188,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,2,,,,
20107,GEOL,1010,003,,,"SMYTH, JOSEPH",168,94,1,4.009765625,1.204589844,4.276367188,1.281738281,4-6,3.148925781,3.818847656,4.4296875,3.978515625,4.19140625,5.829101563,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1010,004,OL,,"FARMER, G LANG",160,70,1,4.228515625,1.298339844,5.056640625,1.114746094,4-6,2.927246094,4.384765625,5.313476563,4.384765625,4.2890625,5.7421875,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1010,005,,,"BILHAM, ROGER",137,58,1,3.965332031,1.350097656,4.171875,1.415771484,4-6,3.017089844,4.154296875,4,4.516601563,4.102539063,5.5,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1010,005,,,"SHEEHAN, ANNE",137,57,1,4.473632813,1.283203125,5.122070313,0.907592773,4-6,3,4.302734375,5.090820313,4.034179688,4.227539063,5.82421875,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,2,,,,
20107,GEOL,1020,001,OL,,"BUDD, DAVID",167,78,1,4.627929688,1.129394531,5.3203125,0.918579102,4-6,3.691894531,4.717773438,5.333007813,4.153320313,4.473632813,5.73046875,INTRO TO EARTH HISTORY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1020,002,OL,,"BUDD, DAVID",44,26,1,4.807617188,1.166748047,5.422851563,1.137451172,4-6,3.269042969,4.9609375,5.115234375,4.73046875,4.768554688,5.883789063,INTRO TO EARTH HISTORY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,1060,001,,,"MILLER, GIFFORD",98,62,1,4.790039063,1.103271484,5.208984375,0.960449219,4-6,3.838378906,4.822265625,5.322265625,4.2734375,4.676757813,5.901367188,GLOBAL CHNG -EARTH SCI,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,2001,010,OL,,"ANDERSON, ROBERT",22,10,1,4.5,1.269287109,5,1.247070313,7-9,5.299804688,5.19921875,5.099609375,5,4.77734375,5.899414063,PLANET EARTH,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,2100,001,,,"TEMPLETON, ALEXIS",65,48,0.958251953,4.825195313,0.901855469,5.53125,0.620239258,4-6,4.020507813,5.233398438,5.629882813,3.978515625,4.744140625,5.912109375,ENVIRONMENTAL GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20107,GEOL,3010,010,,,"SMYTH, JOSEPH",64,31,1,4.483398438,1.060302734,4.580078125,1.204589844,7-9,4.515625,4.580078125,4.799804688,4.418945313,4.612304688,5.90234375,INTRO TO MINERALOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,3120,010,OL,,"MAHAN, KEVIN",68,36,0.972167969,4.856445313,0.845092773,5.388671875,0.837524414,7-9,4.3046875,5.02734375,5.360351563,4.944335938,5,5.971679688,STRUCTURAL GEOLOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,3300,001,,,"MOJZSIS, STEPHEN",71,50,1,5.619140625,0.602294922,5.819335938,0.481872559,4-6,5.079101563,5.775390625,5.639648438,4.779296875,5.387695313,5.899414063,EXTRATERRESTRIAL LIFE,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,3410,010,,,"EBERLE, JAELYN",48,32,1,5.1875,0.780273438,5.71875,0.456787109,4-6,4.6875,5.4375,5.547851563,4.59375,5,5.875,PALEOBIOLOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,4700,001,OL,,"ANDERSON, ROBERT",12,8,1,4.75,1.034912109,5.25,1.034912109,4-6,4.625,4.875,5.25,4.375,4.625,5.5,SPECIAL GEOLOGICAL TOPIC,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,4714,001,OL,,"JONES, CRAIG",10,5,1,3.799804688,1.483154297,4.19921875,1.483154297,13-15,5,4.399414063,5.399414063,5,4.399414063,6,FIELD GEOPHYSICS,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,4960,001,,,"SMALL TILTON, ERIC",20,0,,,,,,,,,,,,,WRITING IN GEOSCIENCES,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20107,GEOL,5110,001,OL,,"ANDERSON, ROBERT",23,17,1,5.705078125,0.587768555,5.881835938,0.485046387,4-6,4.17578125,5.823242188,5.625,5.234375,5.529296875,6,GEOMECHANICS,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,5700,001,,,"MOJZSIS, STEPHEN",13,8,0.875,5,1.825683594,5.28515625,1.112548828,4-6,5.571289063,5.427734375,5.427734375,3.571289063,4.571289063,5.713867188,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,5700,002,,,"FARMER, G LANG",23,14,1,4,1.4140625,4.927734375,0.997192383,0-3,4.071289063,4.356445313,4.927734375,2.213867188,3.571289063,5.713867188,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,5700,005,OL,,"SYVITSKI, JAMES",6,1,1,6,,6,,7-9,6,6,6,6,6,6,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,3,,,,
20107,GEOL,6310,001,OL,,"BUDD, DAVID",12,12,1,5.583007813,0.514892578,5.75,0.452209473,10-12,5.166015625,5.583007813,5.583007813,5.833007813,5.666015625,5.916015625,SEDIMENTARY PETROLOGY,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,6330,010,OL,,"WEIMER, PAUL",5,5,1,5,0.70703125,5.19921875,0.836547852,10-12,4.799804688,5.19921875,5.19921875,5.399414063,5.399414063,5.799804688,APPL SEQ STRAT/BASIN ANA,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,6330,011,OL,,"WEIMER, PAUL",5,2,1,5.5,0.70703125,5.5,0.70703125,10-12,4.5,5,4.5,6,5.5,6,APPL SEQ STRAT/BASIN ANA,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GEOL,6650,001,OL,,"SHEEHAN, ANNE",9,7,1,4.856445313,0.690063477,5.333007813,0.516357422,4-6,5.142578125,4.833007813,5,4.856445313,5.142578125,6,SEMINAR IN GEOPHYSICS,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20107,GRMN,2301,001,,,"HOLLWECK, THOMAS",50,33,1,5.60546875,0.60925293,5.787109375,0.415100098,4-6,5,5.60546875,5.696289063,4.756835938,5.514648438,5.96875,INSIDE NAZI GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20107,GRMN,2301,801,,,"HOLLWECK, THOMAS",20,18,1,5.666015625,0.485046387,5.888671875,0.323364258,4-6,4.944335938,5.721679688,5.888671875,4.888671875,5.5546875,6,INSIDE NAZI GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20107,GRMN,2503,010,,,"SCHMIESING, ANN",71,58,0.965454102,5.446289063,0.892700195,5.75,0.513427734,4-6,4.338867188,5.463867188,5.625,3.910644531,5.071289063,5.963867188,FAIRY TALES OF GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20107,GRMN,2503,011,,,"SCHMIESING, ANN",7,7,1,5.142578125,0.690063477,5.856445313,0.377929688,4-6,4.142578125,5.571289063,5.713867188,4.427734375,4.713867188,6,FAIRY TALES OF GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20107,GRMN,2603,001,,,"PICKFORD, HENRY",30,20,1,4.549804688,0.759033203,4.649414063,1.039794922,4-6,3.75,4.349609375,5.149414063,5.19921875,4.849609375,5.649414063,MORAL DILEMMA: PHIL/LIT,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20107,GRMN,3150,001,,,"WEBER, BEVERLY",15,15,1,4.399414063,1.241943359,4.866210938,1.302001953,7-9,4.932617188,4.932617188,5,5.19921875,4.599609375,5.732421875,GERMAN POLITIS AND LIT,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,3501,002,,,"STIMILLI, DAVIDE",43,39,0.974243164,4.051757813,1.413085938,4.27734375,1.485351563,7-9,3.762695313,4.236328125,5.243164063,4.341796875,4.420898438,5.68359375,JEWISH/GERMAN WRITERS,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,3514,001,,,"WEBER, BEVERLY",38,32,1,4.46875,1.413818359,4.78125,1.475097656,7-9,4.0625,4.59375,5.34375,4.625,4.625,5.6875,GRMN FILM SOC AFTER 1989,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,3702,001,,,"GREANEY, PATRICK",45,32,1,4.875,0.975463867,5.3125,0.895751953,7-9,4.064453125,4.71875,4.9375,5.15625,5,5.84375,DADA & SURREALIST LIT,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,4051,001,,,"GREANEY, PATRICK",25,23,1,5.216796875,0.795166016,5.681640625,0.47668457,10-12,4.956054688,5.260742188,5.216796875,5.73828125,5.260742188,5.954101563,CRIT THEORY FRANKFURT SC,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,4503,001,,,"PICKFORD, HENRY",15,10,1,5.399414063,0.516357422,5.5,0.70703125,4-6,3.799804688,5.5,5.599609375,5.5,5.299804688,5.799804688,ISSUES IN GERMAN THOUGHT,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,4504,001,OL,,"MULLER-SIEVERS, H",47,28,1,5.356445313,1.282714844,5.321289063,1.389160156,4-6,4.427734375,5.392578125,4.463867188,4.606445313,5.25,5.8515625,GOETHE'S FAUST,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,GRMN,5410,001,,,"ADLER PECKERAR, ROBE",12,12,1,5.5,0.904418945,5.833007813,0.389221191,7-9,4.5,5.583007813,5.5,5.666015625,5.5,5.916015625,SEM: TPCS EARLY 20TH C G,,,,,,,BD,AS,AH,GR,GRMN,TTT,1,,,,
20107,HEBR,3202,002,,,"ADLER PECKERAR, ROBE",28,20,1,4.399414063,1.095214844,4.75,1.251220703,4-6,3.449707031,4.299804688,4.599609375,4.299804688,4.69921875,5.69921875,GENDER AND JUDAISM,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20107,HIST,1010,100,,,"LESTER, ANNE",202,97,0.989624023,4.833007813,0.98046875,5.2734375,0.843505859,7-9,4.103515625,4.78125,4.967773438,4.708007813,5.020507813,5.875,W CIV 1-ANTIQUITY TO 16C,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1010,880,,,"DAUVERD, CELINE",15,13,1,4.076171875,1.037597656,4.23046875,1.165527344,4-6,4.383789063,4.076171875,4.615234375,3.615234375,4.153320313,5.69140625,W CIV 1-ANTIQUITY TO 16C,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1015,100,OL,,"MANN, RALPH",210,97,1,4.772460938,1.065429688,5.143554688,1.050537109,4-6,4.05078125,4.577148438,4.59765625,4.514648438,4.865234375,5.864257813,HIST OF US TO 1865,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1015,881,OL,,"MANN, RALPH",16,12,1,5.416015625,0.900268555,5.583007813,0.900268555,7-9,4.25,5.416015625,5.833007813,5.25,5.333007813,6,HIST OF US TO 1865,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1020,001,,,"GROSS, DAVID L",155,89,1,4.594726563,1.030273438,5.078125,1.068359375,4-6,3.471679688,4.6171875,4.590820313,4.404296875,4.864257813,5.931640625,W CIV 2-16C TO PRESENT,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1025,001,OL,,"ZEILER, THOMAS",210,116,0.991333008,5.181640625,1.030761719,5.58203125,0.826904297,4-6,3.791015625,5.364257813,5.189453125,4.3359375,5.016601563,5.775390625,HIST OF US SINCE 1865,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1038,001,,,"FERRY, ROBERT",97,76,1,4.841796875,0.766845703,5.18359375,0.724975586,4-6,4.130859375,4,5.119140625,4.380859375,4.762695313,5.736328125,INTRO TO LAT AMER HIST,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1113,001,OL,,"HAMMER, PAUL",100,54,1,4.0546875,1.653076172,4.147460938,1.8671875,7-9,3.944335938,4.036132813,4.591796875,4.666015625,4.481445313,5.666015625,INTRO BRITISH HISTORY TO,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1308,001,OL,,"WILLIS, JOHN M",98,51,0.98034668,4.69921875,1.328613281,4.959960938,1.340820313,7-9,4.254882813,4.568359375,4.940429688,4.940429688,4.862304688,5.784179688,INTRO MIDDLE EAST HIST,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,1608,001,,,"WEI, WILLIAM",105,89,1,4.16796875,1.272216797,4.696289063,1.317626953,7-9,3.819824219,4.404296875,4.704101563,4.875976563,4.431640625,5.7265625,INTRO TO CHINESE HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,2616,001,,,"CHAMBERS, LEE",67,58,0.982666016,4.6484375,1.125732422,5.262695313,1.043945313,4-6,3.561035156,4.876953125,5.385742188,4.463867188,4.859375,5.9296875,U.S. WOMEN'S HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,2616,002,,,"CHAMBERS, LEE",31,27,1,4.962890625,0.979736328,5.517578125,0.699951172,7-9,3.814453125,4.962890625,5.407226563,4.962890625,4.92578125,5.888671875,U.S. WOMEN'S HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20107,HIST,3019,801,OL,,"OSBORNE, MYLES",15,7,1,5.427734375,0.786743164,5.856445313,0.377929688,10-12,5.427734375,6,5.713867188,5.713867188,5.713867188,6,SEM-ASIAN/AFRICAN HISTOR,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,3110,801,,,"LESTER, ANNE",18,8,1,5.75,0.462890625,6,0,10-12,4.75,5.75,6,5.625,5.875,6,HONORS SEMINAR,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,3116,801,OL,,"SCHULZINGER, ROBERT",18,12,1,5.583007813,0.668457031,5.666015625,0.651245117,7-9,5.166015625,5.583007813,5.166015625,4.833007813,5.166015625,6,SEM: AMER DIPLOMATIC HIS,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,3212,801,,,"GERBER, MATTHEW",17,15,1,4.666015625,1.046386719,5.333007813,0.975830078,7-9,4.19921875,4.732421875,4.932617188,4.932617188,4.732421875,5.799804688,SEM/EARLY MODERN EUROPE,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4020,001,,,"KENT, S/OSBORNE, M",62,56,1,5.267578125,0.700317383,5.446289063,0.872070313,7-9,4.052734375,5.267578125,5.53515625,5.16015625,5.321289063,5.91015625,CAPSTONE: COMPARATVE HIS,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4064,001,,,"DAUVERD, CELINE",37,25,1,4.399414063,1.117919922,4.639648438,1.075439453,4-6,4.083007813,4.51953125,5.439453125,4.119140625,4.559570313,5.799804688,EARLY MODERN SPAIN,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4119,001,OL,,"BARBOSA, FRANCISCO",33,19,1,5.68359375,0.582275391,5.68359375,0.582275391,7-9,5.315429688,5.68359375,5.7890625,5.315429688,5.578125,5.89453125,LATIN AMER REVOLUTIONS,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4126,001,,,"SCHULZINGER, ROBERT",45,0,,,,,,,,,,,,,DIPLO HIST US SINCE 1940,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4133,001,OL,,"HAMMER, PAUL",42,19,1,4.89453125,1.328857422,4.841796875,1.302246094,7-9,5.104492188,5,4.736328125,5.209960938,5.209960938,6,TUDOR ENGLAND,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4223,001,,,"GERBER, MATTHEW",36,32,1,5,0.950317383,5.15625,0.987304688,4-6,4.34375,4.90625,4.8125,4.78125,5.15625,5.96875,REVOLUTIONARY FRANCE,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4233,001,OL,,"HANNA, MARTHA",35,18,1,5.333007813,0.766845703,5.610351563,0.849731445,7-9,4.0546875,5.5,5.610351563,4.610351563,5.166015625,6,HIST/FRANCE SINCE 1815,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4315,001,OL,,"MANN, RALPH",50,24,0.958251953,5.303710938,0.875610352,5.416015625,0.928588867,7-9,4.958007813,5.208007813,5.129882813,4.833007813,5.333007813,5.825195313,CIVIL WAR/RECONSTRUCTION,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4328,001,OL,,"WILLIS, JOHN M",21,7,1,5,0.81640625,5.142578125,0.899658203,7-9,4.713867188,5.142578125,5.571289063,4.713867188,5.28515625,6,MODRN MIDDLE EAST 1600 T,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4349,001,OL,,"CHESTER, LUCY",28,21,1,4.952148438,1.243896484,5.190429688,1.364501953,7-9,4.333007813,5.094726563,5.190429688,5.5234375,5,5.427734375,DECOLONIZATION BRITISH E,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4414,001,,,"GROSS, DAVID L",42,30,1,5.166015625,0.912841797,5.19921875,0.924682617,4-6,4.232421875,4.732421875,5.399414063,4.666015625,5.333007813,5.932617188,EUR INTEL HIST 1750-1870,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4417,001,OL,,"SUTTER, PAUL",46,20,1,5.299804688,0.864501953,5.599609375,0.598144531,4-6,3.799804688,5.399414063,5.549804688,4.849609375,5.399414063,5.94921875,ENVIRONMENTAL HIST/NORTH,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4558,001,,,"GAUTAM, SANJAY",25,24,1,5.291015625,1.16015625,5.5,0.977905273,4-6,4.541015625,5.333007813,5.416015625,5.083007813,5.333007813,5.958007813,MOD INDIAN INTELLECTUAL,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4628,001,,,"WEI, WILLIAM",49,35,1,5.056640625,0.872436523,5.469726563,0.825073242,7-9,4.313476563,5.142578125,5.5,4.65625,5.056640625,5.856445313,MODERN CHINA,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4638,001,OL,,"WESTON, TIMOTHY",51,30,1,5.766601563,0.50390625,5.56640625,0.858276367,7-9,4.533203125,5.666015625,5.533203125,5.19921875,5.732421875,5.965820313,CONTEMPORARY CHINA,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4640,001,,,"CHAMBERS, LEE",41,27,1,4.814453125,1.209960938,5.036132813,1.285400391,7-9,3.92578125,4.962890625,4.92578125,4.77734375,5.036132813,5.814453125,"WOMEN, GENDER AND WAR",,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,4738,001,,,"YONEMOTO, MARCIA",41,31,1,5.161132813,0.969360352,5.451171875,0.809814453,7-9,4.193359375,5.064453125,5.599609375,4.7734375,5.161132813,5.930664063,HISTORY OF EARLY MODERN,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20107,HIST,5000,802,OL,,"YONEMOTO, MARCIA",11,8,1,5.5,0.534423828,5.75,0.462890625,13-15,4,5.25,5.5,5.25,5.375,6,HISTORICAL METHODS,,,,,,,BD,AS,AH,GR,HIST,TTT,1,,,,
20107,HIST,5012,802,OL,,"HANNA, MARTHA",10,8,1,5.75,0.462890625,6,0,13-15,4.75,5.75,5.75,5.875,5.875,5.875,GRAD COLLOQ: EUROPEAN HI,,,,,,,BD,AS,AH,GR,HIST,TTT,1,,,,
20107,HIST,5106,801,OL,,"ANDERSON, FRED",11,9,1,5.888671875,0.333312988,5.888671875,0.333312988,13-15,5,6,5.5546875,5.888671875,6,6,GRAD COLLOQ IN US HIST,,,,,,,BD,AS,AH,GR,HIST,TTT,1,,,,
20107,HIST,6028,801,OL,,"BARBOSA, FRANCISCO",10,6,1,5.166015625,0.983154297,5.5,0.836547852,10-12,5,5.166015625,5.666015625,5,5,5.833007813,RDGS-MODERN LATIN AM HIS,,,,,,,BD,AS,AH,GR,HIST,TTT,1,,,,
20107,HIST,7415,802,OL,,"SUTTER, PAUL",9,5,1,5.799804688,0.44720459,5.799804688,0.44720459,13-15,5.19921875,5.599609375,6,5.399414063,5.399414063,6,SEM MODERN U.S. HISTORY,,,,,,,BD,AS,AH,GR,HIST,TTT,1,,,,
20107,HONR,1001,880,OL,,"BREED, MICHAEL",12,9,1,5.77734375,0.440917969,5.888671875,0.333312988,0-3,5.221679688,5.888671875,5.5546875,4.77734375,5.666015625,6,HONORS CO-SEMINAR,,,,,,,BD,AS,SS,LD,HONR,TTT,1,,,,
20107,HONR,2251,880,,,"KOPFF, E CHRISTIAN",15,13,1,5.23046875,0.724975586,5.845703125,0.375488281,4-6,4.538085938,5.23046875,5.4609375,4.307617188,5.23046875,5.922851563,INTRO TO THE BIBLE,,,,,,,BD,AS,SS,LD,HONR,TTT,1,,,,
20107,HONR,2500,881,,,"DONATO, RUBEN",13,13,1,5.768554688,0.438476563,5.922851563,0.27734375,7-9,4.4609375,5.845703125,5.768554688,4.922851563,5.768554688,6,OPEN TOPICS,,,,,,,BD,AS,SS,LD,HONR,TTT,1,,,,
20107,HONR,4000,881,OL,,"WHITE, CINDY",9,7,1,5.856445313,0.377929688,6,0,13-15,4.713867188,5.571289063,6,5.833007813,5.856445313,6,OPEN TOPICS,,,,,,,BD,AS,SS,UD,HONR,TTT,1,,,,
20107,HUEN,2210,001,,,"AMBLER, WAYNE",50,47,1,4.446289063,1.079589844,5.297851563,0.719726563,4-6,3.531738281,4.890625,5.3828125,4.233398438,4.403320313,5.978515625,"ENGINEERING, SCIENCE & S",,,,,,,BD,EN,,LD,HUEN,TTT,1,,,,
20107,HUEN,2210,002,,,"AMBLER, WAYNE",29,24,1,4.583007813,0.829589844,5.541015625,0.588134766,4-6,3.625,5.166015625,5.5,3.625,4.208007813,5.916015625,"ENGINEERING, SCIENCE & S",,,,,,,BD,EN,,LD,HUEN,TTT,1,,,,
20107,HUMN,1010,881,,,"GORDON, PAUL",15,15,1,5.866210938,0.351806641,6,0,4-6,4.866210938,5.927734375,5.266601563,5.19921875,5.465820313,5.932617188,INTRO TO HUMANITIES 1,,,,,,,BD,AS,AH,LD,CLHM,TTT,2,,,,
20107,HUMN,2000,001,,,"FERRIS, DAVID",64,48,1,4.916015625,0.94152832,5.208007813,0.921508789,4-6,4.103515625,4.770507813,5.021484375,5.375,5.0625,5.833007813,METHDS/APPRCHS HUMNITIES,,,,,,,BD,AS,AH,LD,CLHM,TTT,2,,,,
20107,HUMN,2000,001,,,"GORDON, PAUL",64,44,0.977172852,5.022460938,1.144042969,5.2265625,1.053466797,4-6,4.36328125,5.116210938,5,5.385742188,5.067382813,5.86328125,METHDS/APPRCHS HUMNITIES,,,,,,,BD,AS,AH,LD,CLHM,TTT,3,,,,
20107,HUMN,3240,001,,,"GORDON, PAUL",33,31,1,5.418945313,0.764770508,5.64453125,0.797729492,4-6,4.354492188,5.533203125,5.580078125,5.064453125,5.2578125,5.837890625,TRAGEDY,,,,,,,BD,AS,AH,UD,CLHM,TTT,1,,,,
20107,HUMN,3660,010,,,"FERRIS, DAVID",141,118,1,4.40625,1.308837891,4.922851563,1.1484375,4-6,3.546875,4.448242188,4.243164063,5.13671875,4.626953125,5.717773438,THE POSTMODERN,,,,,,,BD,AS,AH,UD,CLHM,TTT,1,,,,
