"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G","Travel","Distance","Injury_Indicator","Injury_Severity","Injury_Notes","PG","SG","SF","PF","C","Is_2019_20","Is_2020_21","Is_2021_22","treatment","distance_average","Is_3rd_Game_in_4_Days","Is_4th_Game_in_5_Days","Is_5th_Game_in_7_Days","Season_Phase","Early_Treatment","Mid_Treatment","Late_Treatment","Total_Early_Treatment","Total_Mid_Treatment","Total_Late_Treatment","Rows_In_Phase","Total_Games","Frequency_Early","Frequency_Mid","Frequency_Late","Total_Treatment_Frequency"
2020-02-28,16.9666666666667,29.6766666666667,"2019-20","Steven Adams","Oklahoma City Thunder","C",26,26.7,63,1,731,0,0,"",0,0,0,0,1,1,0,0,0,710,1,0,0,"Late",0,0,0,1,0,1,3,9,0.333333333333333,0,0.333333333333333,0.222222222222222
2018-04-06,17.3333333333333,34.4266666666667,"2017-18","Thaddeus Young","Indiana Pacers","PF",29,32.2,81,1,440,0,0,"",0,0,0,1,0,0,0,0,0,716.5,1,0,0,"Late",0,0,0,0,0,0,2,14,0,0,0,0
2022-03-21,35.4333333333333,34.6533333333333,"2021-22","Tobias Harris","Philadelphia 76ers","SF",29,34.8,73,0,0,0,0,"",0,0,1,0,0,0,0,1,0,0,1,0,0,"Late",0,0,0,0,0,0,6,9,0,0,0,0
2019-01-09,30.95,38.8633333333333,"2018-19","Trevor Ariza","Washington Wizards","SF",33,34,69,1,126,0,0,"",0,0,1,0,0,0,0,0,0,692.5,1,0,0,"Mid",0,0,0,0,1,0,7,14,0,0.142857142857143,0,0.0714285714285714
2018-01-03,29.4333333333333,16.9633333333333,"2017-18","Tristan Thompson","Cleveland Cavaliers","PF",26,20.2,53,1,551,0,0,"",0,0,0,1,0,0,0,0,0,1059.5,0,0,0,"Mid",0,0,0,0,0,0,5,11,0,0,0,0
2018-10-20,32.9,25.7833333333333,"2018-19","Victor Oladipo","Indiana Pacers","SG",26,31.9,36,1,246,0,0,"",0,1,0,0,0,0,0,0,0,246,1,0,0,"Early",0,0,0,0,0,0,3,6,0,0,-Inf,0
2022-04-01,0,22.2533333333333,"2021-22","Wesley Matthews","Milwaukee Bucks","SF",35,20.4,49,0,0,0,0,"",0,0,1,0,0,0,0,1,1,78,1,0,0,"Late",0,0,1,0,1,1,3,8,0,0.333333333333333,0.333333333333333,0.25
2023-01-07,34.6,38.7,"2022-23","Zach LaVine","Chicago Bulls","SG",27,35.9,77,1,667,0,0,"",0,1,0,0,0,0,0,0,0,667,1,0,0,"Mid",0,0,0,1,0,0,5,13,0.333333333333333,0,0,0.0769230769230769
2018-02-14,0,26.61,"2017-18","Zach Randolph","Sacramento Kings","PF",36,25.6,59,0,0,0,0,"",0,0,0,1,0,0,0,0,1,862,1,0,0,"Late",0,0,1,0,0,1,4,13,0,0,0.75,0.230769230769231
2021-04-24,19.6333333333333,24.48,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50,1,956,0,0,"",0,0,0,1,0,0,1,0,0,746.5,1,0,0,"Late",0,0,0,2,0,0,6,12,0.5,0,0.333333333333333,0.333333333333333
2017-12-15,32.1166666666667,32.1866666666667,"2017-18","Andre Drummond","Detroit Pistons","C",24,33.7,78,1,427,0,0,"",0,0,0,0,1,0,0,0,0,513.5,1,0,0,"Mid",0,0,0,0,0,0,3,13,0,0.333333333333333,0,0.0769230769230769
2021-01-04,28.0833333333333,32.64,"2020-21","Andrew Wiggins","Golden State Warriors","SG",25,33.3,71,0,0,0,0,"",0,1,0,0,0,0,1,0,0,0,1,0,0,"Early",0,0,0,0,0,0,3,15,0,0,0,0
2018-03-18,32.55,27.6066666666667,"2017-18","Anthony Davis","New Orleans Pelicans","PF",24,36.4,75,0,0,0,0,"",0,0,0,1,0,0,0,0,0,258,1,0,0,"Late",0,0,0,0,1,0,6,13,0,0.2,0,0.0769230769230769
2021-10-31,31.3166666666667,28.9625,"2021-22","Bojan Bogdanovic","Utah Jazz","SF",32,30.9,69,1,86,0,0,"",0,0,1,0,0,0,0,1,0,512.5,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0.4,0.333333333333333,0.25
2019-03-27,36.8666666666667,36.7866666666667,"2018-19","Bradley Beal","Washington Wizards","SG",25,36.9,82,1,366,0,0,"",0,1,0,0,0,0,0,0,0,1335,0,0,0,"Late",0,0,0,0,0,0,6,15,0,0,0,0
2022-04-08,21.0666666666667,20.31,"2021-22","Brook Lopez","Milwaukee Bucks","C",33,22.9,13,1,252,1,2,"placed on IL with back injury",0,0,0,0,1,0,0,1,0,169,1,0,0,"Late",0,0,0,0,0,1,2,2,-Inf,-Inf,0.5,0.5
2023-02-11,30.4333333333333,34.6966666666667,"2022-23","Buddy Hield","Indiana Pacers","SF",30,31,80,1,492,0,0,"",0,0,1,0,0,0,0,0,0,759.5,1,0,0,"Late",0,0,0,0,0,0,3,14,0,0,0,0
2021-04-21,38.0166666666667,36.1966666666667,"2020-21","C.J. McCollum","Portland Trail Blazers","SG",29,34,47,0,0,0,0,"",0,1,0,0,0,0,1,0,0,1143.5,1,0,0,"Late",0,0,0,0,0,0,7,10,0,0,0,0
2019-12-04,35.9166666666667,31.9766666666667,"2019-20","Carmelo Anthony","Portland Trail Blazers","PF",35,32.8,58,1,821,0,0,"",0,0,0,1,0,1,0,0,0,821,0,0,0,"Early",0,0,0,0,0,0,2,7,0.5,0,0.25,0.285714285714286
2021-02-08,0,30.9733333333333,"2020-21","Chris Paul","Phoenix Suns","PG",35,31.4,70,0,0,0,0,"",1,0,0,0,0,0,1,0,1,0,1,0,0,"Early",1,0,0,1,0,0,6,17,0.166666666666667,0,0.166666666666667,0.117647058823529
2018-01-15,25.4333333333333,36.0233333333333,"2017-18","Courtney Lee","New York Knicks","PG",32,30.4,76,0,0,0,0,"",1,0,0,0,0,0,0,0,0,510.5,1,0,0,"Mid",0,0,0,0,0,0,6,14,0,0,0,0
2018-03-06,31.5,36.7966666666667,"2017-18","Damian Lillard","Portland Trail Blazers","PG",27,36.6,73,1,821,0,0,"",1,0,0,0,0,0,0,0,0,821,1,0,0,"Late",0,0,0,0,0,0,5,12,0,0,0.2,0.0833333333333333
2019-11-19,30.5333333333333,30.61,"2019-20","Danilo Gallinari","Oklahoma City Thunder","PF",31,29.6,62,0,0,0,0,"",0,0,0,1,0,1,0,0,0,594,0,0,0,"Early",0,0,0,0,0,0,3,9,0,1,0.75,0.555555555555556
2018-03-13,21.7,23.1266666666667,"2017-18","Danny Green","San Antonio Spurs","SF",30,25.6,70,1,189,0,0,"",0,0,1,0,0,0,0,0,0,301,1,0,0,"Late",0,0,0,2,0,0,3,10,0.333333333333333,0,0,0.2
2023-04-05,32.4833333333333,25.5,"2022-23","De'Aaron Fox","Sacramento Kings","PG",25,33.4,73,1,445,1,4,"placed on IL with sore left ankle",1,0,0,0,0,0,0,0,0,1164,1,0,0,"Late",0,0,0,0,0,1,7,14,0,0,0.142857142857143,0.0714285714285714
2021-11-15,34.4333333333333,32.7266666666667,"2021-22","Devin Booker","Phoenix Suns","SG",25,34.5,68,1,1056,0,0,"",0,1,0,0,0,0,0,1,0,770,1,0,0,"Early",0,0,0,0,0,0,4,11,0,0,0.2,0.0909090909090909
2018-04-08,30.1833333333333,32.33,"2017-18","Draymond Green","Golden State Warriors","PF",27,32.7,70,1,652,0,0,"",0,0,0,1,0,0,0,0,0,1300,1,0,0,"Late",0,0,0,1,0,0,4,14,0.2,0,0,0.0714285714285714
2021-12-11,0,30.91,"2021-22","Eric Gordon","Houston Rockets","SF",33,29.3,57,0,0,0,0,"",0,0,1,0,0,0,0,1,1,0,1,0,0,"Early",1,0,0,3,0,0,3,11,1,0.6,1,0.818181818181818
2022-04-03,15.4333333333333,30.0733333333333,"2021-22","Evan Fournier","New York Knicks","SG",29,29.5,80,1,941,0,0,"",0,1,0,0,0,0,0,1,0,470.5,0,0,0,"Late",0,0,0,0,1,0,5,12,0,0.333333333333333,0,0.0833333333333333
2022-11-28,35.6666666666667,14.6533333333333,"2022-23","Gary Harris","Orlando Magic","SG",28,24.7,48,1,941,0,0,"",0,1,0,0,0,0,0,0,0,470.5,1,0,0,"Early",0,0,0,1,0,0,2,9,0.5,0,0,0.111111111111111
2020-12-27,35.5833333333333,36.2166666666667,"2020-21","Gordon Hayward","Charlotte Hornets","SF",30,34,44,0,0,0,0,"",0,0,1,0,0,0,1,0,0,218.5,0,0,0,"Early",0,0,0,0,0,0,6,9,0.166666666666667,0,-Inf,0.111111111111111
2021-03-04,37.6333333333333,30.9566666666667,"2020-21","Harrison Barnes","Sacramento Kings","SF",28,36.2,58,1,486,0,0,"",0,0,1,0,0,0,1,0,0,243,0,0,0,"Mid",0,0,0,0,0,0,5,13,0,0,0,0
2018-02-26,34.9666666666667,33.3666666666667,"2017-18","James Harden","Houston Rockets","SG",28,35.4,72,1,379,0,0,"",0,1,0,0,0,0,0,0,0,627,1,0,0,"Late",0,0,0,0,0,0,7,13,0,0,0.285714285714286,0.153846153846154
2019-12-14,43.0166666666667,40.1466666666667,"2019-20","Jimmy Butler","Miami Heat","SG",30,33.8,58,1,1108,0,0,"",0,1,0,0,0,1,0,0,0,554,0,0,0,"Mid",0,0,0,0,0,0,4,9,0,0.25,0,0.111111111111111
2018-04-09,25.05,21.09,"2017-18","Jonas Valanciunas","Toronto Raptors","C",25,22.4,77,1,207,0,0,"",0,0,0,0,1,0,0,0,1,207,1,0,1,"Late",0,0,1,0,0,1,6,14,0,0,0.166666666666667,0.0714285714285714
2021-05-05,31.5833333333333,34.9033333333333,"2020-21","Jrue Holiday","Milwaukee Bucks","PG",30,32.3,59,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,1,0,1,"Late",0,0,0,0,1,1,8,13,0,1,0.25,0.230769230769231
2022-11-16,32.2833333333333,34.0233333333333,"2022-23","Julius Randle","New York Knicks","PF",28,35.5,77,1,379,0,0,"",0,0,0,1,0,0,0,0,0,1176.5,1,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2021-11-27,37.4,32.3566666666667,"2021-22","Karl-Anthony Towns","Minnesota Timberwolves","C",26,33.5,74,1,456,0,0,"",0,0,0,0,1,0,0,1,0,698,1,0,0,"Early",0,0,0,0,0,0,3,11,0,0,0,0
2021-02-26,34.6833333333333,22.31,"2020-21","Kawhi Leonard","Los Angeles Clippers","PF",29,34.1,52,0,0,0,0,"",0,0,0,1,0,0,1,0,0,806,1,0,0,"Mid",0,0,0,0,0,0,3,7,0,0.333333333333333,0,0.142857142857143
2018-02-09,32.5833333333333,36.55,"2017-18","Kemba Walker","Charlotte Hornets","PG",27,34.2,80,1,632,0,0,"",1,0,0,0,0,0,0,0,0,809,0,0,0,"Late",0,0,0,0,0,0,5,14,0,0,0,0
2020-01-23,28.1666666666667,27.64,"2019-20","Kentavious Caldwell-Pope","Los Angeles Lakers","SF",26,25.5,69,0,0,0,0,"",0,0,1,0,0,1,0,0,0,95,1,0,0,"Late",0,0,0,0,0,0,3,8,0,0,0,0
2022-01-10,41.5666666666667,37.31,"2021-22","Kevin Durant","Brooklyn Nets","PF",33,37.2,55,1,2444,0,0,"",0,0,0,1,0,0,0,1,0,1222,1,0,0,"Mid",0,0,0,1,0,0,2,10,0.2,0.5,0,0.2
2022-11-07,25.0833333333333,20.07,"2022-23","Kevin Love","Miami Heat","PF",34,20,62,0,0,0,0,"",0,0,0,1,0,0,0,0,0,992,1,0,0,"Early",0,0,0,0,0,0,3,11,0.333333333333333,0,0.166666666666667,0.181818181818182
2017-12-16,34.05,38.0466666666667,"2017-18","Khris Middleton","Milwaukee Bucks","SF",26,36.4,82,1,1006,0,0,"",0,0,1,0,0,0,0,0,0,955,1,0,0,"Mid",0,0,0,0,0,0,7,15,0,0,0,0
2018-04-08,34.4333333333333,26.0833333333333,"2017-18","Klay Thompson","Golden State Warriors","SF",27,34.3,73,1,652,0,0,"",0,0,1,0,0,0,0,0,0,1300,1,0,0,"Late",0,0,0,0,0,0,3,13,0,0,0,0
2018-04-09,26.0833333333333,31.3366666666667,"2017-18","Kyle Lowry","Toronto Raptors","PG",31,32.2,78,1,207,0,0,"",1,0,0,0,0,0,0,0,0,103.5,1,0,1,"Late",0,0,0,0,0,1,6,13,0,0,0.166666666666667,0.0769230769230769
2018-01-06,37.95,33.05,"2017-18","Kyrie Irving","Boston Celtics","PG",25,32.2,60,1,190,0,0,"",1,0,0,0,0,0,0,0,0,95,1,0,0,"Mid",0,0,0,0,1,0,6,11,0,0.166666666666667,0,0.0909090909090909
2018-11-04,33.4,33.72,"2018-19","LaMarcus Aldridge","San Antonio Spurs","C",33,33.2,81,0,0,0,0,"",0,0,0,0,1,0,0,0,0,423.5,0,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2019-03-15,0,35.09,"2018-19","LeBron James","Los Angeles Lakers","SF",34,35.2,55,0,0,0,0,"",0,0,1,0,0,0,0,0,1,439,1,0,0,"Late",0,0,1,0,0,1,3,10,0,0,0.666666666666667,0.2
2021-01-28,25,16.7733333333333,"2020-21","Marc Gasol","Los Angeles Lakers","C",36,19.1,52,1,446,0,0,"",0,0,0,0,1,0,1,0,0,402,1,0,0,"Early",0,0,0,0,0,0,4,7,0,0,0.5,0.142857142857143
2018-02-28,13.55,25.77,"2017-18","Marcin Gortat","Washington Wizards","C",33,25.3,82,1,639,0,0,"",0,0,0,0,1,0,0,0,0,639,1,0,1,"Late",0,0,0,0,0,0,7,15,0,0,0,0
2019-12-14,25.4166666666667,29.1366666666667,"2019-20","Maurice Harkless","New York Knicks","PF",26,23,62,1,354,0,0,"",0,0,0,1,0,1,0,0,0,523,1,0,1,"Mid",0,0,0,0,0,0,4,11,0,0,0,0
2021-11-27,23.5333333333333,27.8133333333333,"2021-22","Mike Conley","Utah Jazz","PG",34,28.6,72,0,0,0,0,"",1,0,0,0,0,0,0,1,0,432,1,0,0,"Early",0,0,0,1,0,0,3,8,0.333333333333333,0.666666666666667,1,0.625
2021-01-06,26.3,27.4366666666667,"2020-21","Nicolas Batum","Los Angeles Clippers","SF",32,27.4,67,1,339,0,0,"",0,0,1,0,0,0,1,0,0,352.5,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2022-12-28,32.4833333333333,38.4366666666667,"2022-23","Nikola Jokic","Denver Nuggets","C",27,33.7,69,0,0,0,0,"",0,0,0,0,1,0,0,0,0,446,1,0,0,"Mid",0,0,0,0,0,0,6,10,0,0.333333333333333,0,0.2
2018-10-20,37.5833333333333,28.1,"2018-19","Nikola Vucevic","Orlando Magic","C",28,31.4,80,1,871,0,0,"",0,0,0,0,1,0,0,0,0,435.5,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2020-03-08,28.6833333333333,30.04,"2019-20","P.J. Tucker","Houston Rockets","PF",34,34.3,72,1,927,0,0,"",0,0,0,1,0,1,0,0,0,927,1,0,0,"Late",0,0,0,0,0,0,3,9,0,0,0,0
2023-03-27,29.9166666666667,27.6033333333333,"2022-23","Patrick Beverley","Chicago Bulls","PG",34,27.1,67,0,0,0,0,"",1,0,0,0,0,0,0,0,0,410.5,1,0,0,"Late",0,0,0,1,2,0,4,10,1,0.4,0,0.3
2018-04-04,29.3333333333333,17.9866666666667,"2017-18","Pau Gasol","San Antonio Spurs","C",37,23.5,77,0,0,0,0,"",0,0,0,0,1,0,0,0,0,605,1,0,0,"Late",0,0,0,1,2,0,3,14,0.166666666666667,0.4,0,0.214285714285714
2019-12-09,35.75,30.33,"2019-20","Paul George","Los Angeles Clippers","SG",29,29.6,48,1,492,0,0,"",0,1,0,0,0,1,0,0,0,565.5,1,0,0,"Mid",0,0,0,0,0,0,4,6,0,0.25,0,0.166666666666667
2019-12-17,24.25,37.1833333333333,"2019-20","Ricky Rubio","Phoenix Suns","PG",29,31,65,1,366,0,0,"",1,0,0,0,0,1,0,0,0,183,1,0,0,"Mid",0,0,0,2,0,0,3,10,0.666666666666667,0.333333333333333,0.25,0.4
2021-11-30,24.0833333333333,25.1566666666667,"2021-22","Robert Covington","Los Angeles Clippers","SF",31,27.3,71,1,632,0,0,"",0,0,1,0,0,0,0,1,0,616,0,0,0,"Early",0,0,0,0,0,0,6,13,0,0.25,0,0.0769230769230769
2018-03-30,0,3.43,"2017-18","Robin Lopez","Chicago Bulls","C",29,26.4,64,0,0,0,0,"",0,0,0,0,1,0,0,0,1,968,1,0,0,"Late",0,0,1,0,0,1,2,11,0,0,0.5,0.0909090909090909
2019-10-26,25.05,37.9166666666667,"2019-20","Rudy Gobert","Utah Jazz","C",27,34.3,68,1,582,0,0,"",0,0,0,0,1,1,0,0,0,582,1,0,0,"Early",0,0,0,0,0,0,3,7,0,-Inf,0,0
2019-01-22,36.7166666666667,39.6066666666667,"2018-19","Russell Westbrook","Oklahoma City Thunder","PG",30,36,73,1,1328,0,0,"",1,0,0,0,0,0,0,0,0,703,1,0,0,"Mid",0,0,0,0,0,0,4,11,0,0,0,0
2018-12-12,28.6666666666667,27.8366666666667,"2018-19","Serge Ibaka","Toronto Raptors","C",29,27.2,74,1,339,0,0,"",0,0,0,0,1,0,0,0,0,1259,1,0,0,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2020-03-04,32.05,26.5566666666667,"2019-20","Steven Adams","Oklahoma City Thunder","C",26,26.7,63,1,908,0,0,"",0,0,0,0,1,1,0,0,0,819.5,0,0,0,"Late",0,0,0,1,0,1,3,9,0.333333333333333,0,0.333333333333333,0.222222222222222
2018-10-20,25.5166666666667,27.7166666666667,"2018-19","Thaddeus Young","Indiana Pacers","PF",30,30.7,81,1,246,0,0,"",0,0,0,1,0,0,0,0,0,246,1,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2022-04-03,36.6333333333333,34.1033333333333,"2021-22","Tobias Harris","Philadelphia 76ers","SF",29,34.8,73,1,358,0,0,"",0,0,1,0,0,0,0,1,0,402,1,0,0,"Late",0,0,0,0,0,0,6,9,0,0,0,0
2019-01-25,34.2,38.2833333333333,"2018-19","Trevor Ariza","Washington Wizards","SF",33,34,69,1,762,0,0,"",0,0,1,0,0,0,0,0,0,381,0,0,0,"Mid",0,0,0,0,1,0,7,14,0,0.142857142857143,0,0.0714285714285714
2018-01-12,20.9666666666667,21.9233333333333,"2017-18","Tristan Thompson","Cleveland Cavaliers","PF",26,20.2,53,1,440,0,0,"",0,0,0,1,0,0,0,0,0,566,0,0,0,"Mid",0,0,0,0,0,0,5,11,0,0,0,0
2018-11-03,36.5166666666667,34.3966666666667,"2018-19","Victor Oladipo","Indiana Pacers","SG",26,31.9,36,1,163,0,0,"",0,1,0,0,0,0,0,0,0,440.5,1,0,0,"Early",0,0,0,0,0,0,3,6,0,0,-Inf,0
2022-04-08,21.65,20.2933333333333,"2021-22","Wesley Matthews","Milwaukee Bucks","SF",35,20.4,49,1,252,0,0,"",0,0,1,0,0,0,0,1,0,169,1,0,0,"Late",0,0,0,0,1,1,3,8,0,0.333333333333333,0.333333333333333,0.25
2023-01-24,38.35,39.1666666666667,"2022-23","Zach LaVine","Chicago Bulls","SG",27,35.9,77,1,163,0,0,"",0,1,0,0,0,0,0,0,0,200.5,0,0,0,"Mid",0,0,0,1,0,0,5,13,0.333333333333333,0,0,0.0769230769230769
2021-04-29,23.8833333333333,23.9133333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50,0,0,0,0,"",0,0,0,1,0,0,1,0,0,0,1,0,1,"Late",0,0,0,2,0,0,6,12,0.5,0,0.333333333333333,0.333333333333333
2019-11-23,24.2666666666667,24.7133333333333,"2019-20","Al Horford","Philadelphia 76ers","PF",33,30.2,67,0,0,0,0,"",0,0,0,1,0,1,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,1,7,0,0,0,0
2018-01-06,0,26.9533333333333,"2017-18","Andre Drummond","Detroit Pistons","C",24,33.7,78,0,0,0,0,"",0,0,0,0,1,0,0,0,1,1026,1,0,0,"Mid",0,1,0,0,1,0,3,13,0,0.333333333333333,0,0.0769230769230769
2021-01-21,32.5333333333333,32.9366666666667,"2020-21","Andrew Wiggins","Golden State Warriors","SG",25,33.3,71,0,0,0,0,"",0,1,0,0,0,0,1,0,0,169.5,1,0,0,"Early",0,0,0,0,0,0,3,15,0,0,0,0
2021-11-07,31.9833333333333,30.01,"2021-22","Bojan Bogdanovic","Utah Jazz","SF",32,30.9,69,1,201,0,0,"",0,0,1,0,0,0,0,1,0,404,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0.4,0.333333333333333,0.25
2019-10-26,38.4333333333333,31.75,"2019-20","Bradley Beal","Washington Wizards","PG",26,36,57,1,420,0,0,"",1,0,0,0,0,1,0,0,0,305,1,0,0,"Early",0,0,0,0,0,0,3,8,0,0,0,0
2022-10-29,34,29.1888888888889,"2022-23","Brook Lopez","Milwaukee Bucks","C",34,30.4,78,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,3,13,0,0,0,0
2023-03-06,28.2666666666667,31.56,"2022-23","Buddy Hield","Indiana Pacers","SF",30,31,80,1,163,0,0,"",0,0,1,0,0,0,0,0,0,605.5,0,0,0,"Late",0,0,0,0,0,0,3,14,0,0,0,0
2021-04-28,34.4666666666667,38.08,"2020-21","C.J. McCollum","Portland Trail Blazers","SG",29,34,47,1,386,0,0,"",0,1,0,0,0,0,1,0,0,1133.5,1,0,0,"Late",0,0,0,0,0,0,7,10,0,0,0,0
2019-12-21,0,32.4266666666667,"2019-20","Carmelo Anthony","Portland Trail Blazers","PF",35,32.8,58,0,0,0,0,"",0,0,0,1,0,1,0,0,1,0,1,0,0,"Early",1,0,0,1,0,0,2,7,0.5,0,0.25,0.285714285714286
2021-02-14,28.45,23.9833333333333,"2020-21","Chris Paul","Phoenix Suns","PG",35,31.4,70,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,0,0,0,"Mid",0,0,0,1,0,0,5,17,0.166666666666667,0,0.166666666666667,0.117647058823529
2018-01-26,26.5166666666667,33.6333333333333,"2017-18","Courtney Lee","New York Knicks","PG",32,30.4,76,1,587,0,0,"",1,0,0,0,0,0,0,0,0,771.5,1,0,0,"Mid",0,0,0,0,0,0,6,14,0,0,0,0
