"Notes"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Camden County, NC"	"37029"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	2	173	1156.1 (Unreliable)
	"Camden County, NC"	"37029"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	3	179	1676.0 (Unreliable)
"Total"	"Camden County, NC"	"37029"	"White"	"2106-3"	"Male"	"M"			21	1594	1317.4
"Total"	"Camden County, NC"	"37029"	"White"	"2106-3"					36	3430	1049.6
"Total"	"Camden County, NC"	"37029"							59	4506	1309.4
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	4	120	3333.3 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	2	121	1652.9 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	0	125	0.0 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	4	128	3125.0 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	0	133	0.0 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	2	137	1459.9 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	3	138	2173.9 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	2	140	1428.6 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	2	143	1398.6 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	3	145	2069.0 (Unreliable)
"Total"	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Female"	"F"			22	1330	1654.1
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	3	89	3370.8 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	3	93	3225.8 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	0	93	0.0 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	4	93	4301.1 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	2	94	2127.7 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	3	93	3225.8 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	1	94	1063.8 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	2	95	2105.3 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	2	95	2105.3 (Unreliable)
	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	0	94	0.0 (Unreliable)
"Total"	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"	"Male"	"M"			20	933	2143.6
"Total"	"Carteret County, NC"	"37031"	"Black or African American"	"2054-5"					42	2263	1855.9
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	19	1545	1229.8 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	19	1587	1197.2 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	14	1688	829.4 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	19	1784	1065.0 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	16	1892	845.7 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	13	1985	654.9 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	7	2059	340.0 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	16	2159	741.1 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	12	2239	536.0 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	12	2290	524.0 (Unreliable)
"Total"	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Female"	"F"			147	19228	764.5
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	13	1285	1011.7 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	15	1318	1138.1 (Unreliable)
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	26	1417	1834.9
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	23	1513	1520.2
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	28	1620	1728.4
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	24	1717	1397.8
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	33	1798	1835.4
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	28	1910	1466.0
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	32	1991	1607.2
	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	22	2053	1071.6
"Total"	"Carteret County, NC"	"37031"	"White"	"2106-3"	"Male"	"M"			244	16622	1467.9
"Total"	"Carteret County, NC"	"37031"	"White"	"2106-3"					391	35850	1090.7
"Total"	"Carteret County, NC"	"37031"							433	38113	1136.1
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	2	260	769.2 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	5	259	1930.5 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	1	276	362.3 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	3	293	1023.9 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	4	305	1311.5 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	3	316	949.4 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	4	323	1238.4 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	3	332	903.6 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	3	338	887.6 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	3	344	872.1 (Unreliable)
"Total"	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Female"	"F"			31	3046	1017.7
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	2	202	990.1 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	7	207	3381.6 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	2	218	917.4 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	3	233	1287.6 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	2	239	836.8 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	3	249	1204.8 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	1	254	393.7 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	6	263	2281.4 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	6	269	2230.5 (Unreliable)
	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	3	275	1090.9 (Unreliable)
"Total"	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"	"Male"	"M"			35	2409	1452.9
"Total"	"Caswell County, NC"	"37033"	"Black or African American"	"2054-5"					66	5455	1209.9
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	7	479	1461.4 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	6	496	1209.7 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	2	519	385.4 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	7	548	1277.4 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	3	561	534.8 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	5	578	865.1 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	3	589	509.3 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	3	603	497.5 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	5	610	819.7 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	6	616	974.0 (Unreliable)
"Total"	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Female"	"F"			47	5599	839.4
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	11	380	2894.7 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	10	382	2617.8 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	6	398	1507.5 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	5	420	1190.5 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	5	429	1165.5 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	4	441	907.0 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	4	450	888.9 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	11	461	2386.1 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	10	468	2136.8 (Unreliable)
	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	6	473	1268.5 (Unreliable)
"Total"	"Caswell County, NC"	"37033"	"White"	"2106-3"	"Male"	"M"			72	4302	1673.6
"Total"	"Caswell County, NC"	"37033"	"White"	"2106-3"					119	9901	1201.9
"Total"	"Caswell County, NC"	"37033"							185	15356	1204.7
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	1	282	354.6 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	3	292	1027.4 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	4	293	1365.2 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	1	297	336.7 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	1	297	336.7 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	5	296	1689.2 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	6	296	2027.0 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	2	298	671.1 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	5	299	1672.2 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	3	299	1003.3 (Unreliable)
"Total"	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Female"	"F"			31	2949	1051.2
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	1	202	495.0 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	0	211	0.0 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	3	209	1435.4 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	4	209	1913.9 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	8	207	3864.7 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	2	208	961.5 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	0	204	0.0 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	4	203	1970.4 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	1	205	487.8 (Unreliable)
	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	3	205	1463.4 (Unreliable)
"Total"	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"	"Male"	"M"			26	2063	1260.3
"Total"	"Catawba County, NC"	"37035"	"Black or African American"	"2054-5"					57	5012	1137.3
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	33	3434	961.0
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	18	3551	506.9 (Unreliable)
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	37	3687	1003.5
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	26	3799	684.4
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	41	3910	1048.6
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	43	4004	1073.9
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	24	4099	585.5
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	30	4213	712.1
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	37	4331	854.3
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	23	4438	518.3
"Total"	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Female"	"F"			312	39466	790.6
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	55	2534	2170.5
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	51	2623	1944.3
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	46	2719	1691.8
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	65	2804	2318.1
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	59	2894	2038.7
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	42	2968	1415.1
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	57	3052	1867.6
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	53	3156	1679.3
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	58	3249	1785.2
	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	54	3339	1617.3
"Total"	"Catawba County, NC"	"37035"	"White"	"2106-3"	"Male"	"M"			540	29338	1840.6
"Total"	"Catawba County, NC"	"37035"	"White"	"2106-3"					852	68804	1238.3
"Total"	"Catawba County, NC"	"37035"							909	73816	1231.4
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	2	284	704.2 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	1	293	341.3 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	4	304	1315.8 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	0	309	0.0 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	3	315	952.4 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	4	321	1246.1 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	1	323	309.6 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	5	332	1506.0 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	6	336	1785.7 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	5	346	1445.1 (Unreliable)
"Total"	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Female"	"F"			31	3163	980.1
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	3	242	1239.7 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	4	256	1562.5 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	3	255	1176.5 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	3	255	1176.5 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	8	254	3149.6 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	2	255	784.3 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	1	252	396.8 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	1	256	390.6 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	5	257	1945.5 (Unreliable)
	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	3	259	1158.3 (Unreliable)
"Total"	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"	"Male"	"M"			33	2541	1298.7
"Total"	"Chatham County, NC"	"37037"	"Black or African American"	"2054-5"					64	5704	1122.0
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	7	987	709.2 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	4	1028	389.1 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	5	1087	460.0 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	9	1137	791.6 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	6	1178	509.3 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	6	1223	490.6 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	9	1264	712.0 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	11	1326	829.6 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	6	1372	437.3 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	4	1420	281.7 (Unreliable)
"Total"	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Female"	"F"			67	12022	557.3
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	18	764	2356.0 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	13	785	1656.1 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	19	834	2278.2 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	8	873	916.4 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	14	911	1536.8 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	14	951	1472.1 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	17	987	1722.4 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	19	1044	1819.9 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	13	1085	1198.2 (Unreliable)
	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	21	1127	1863.4
"Total"	"Chatham County, NC"	"37037"	"White"	"2106-3"	"Male"	"M"			156	9361	1666.5
"Total"	"Chatham County, NC"	"37037"	"White"	"2106-3"					223	21383	1042.9
"Total"	"Chatham County, NC"	"37037"							287	27087	1059.5
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	0	14	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	0	16	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	0	18	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	0	18	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	0	18	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	0	20	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	0	20	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	0	22	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	0	22	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	0	22	0.0 (Unreliable)
"Total"	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Female"	"F"			0	190	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	0	7	0.0 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	1	7	14285.7 (Unreliable)
	"Cherokee County, NC"	"37039"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	0	7	0.0 (Unreliable)
