game_date,at_bat_number,pitch_number,stand,pitch_type,pitch_name,release_speed,effective_speed,release_spin_rate,description,launch_speed,launch_angle,events
6/26/2019,5,4,L,FT,2-Seam Fastball,92.8,91,2229,hit_into_play_no_out,94.2,2,field_error
6/26/2019,6,1,L,FF,4-Seam Fastball,94.4,92.6,2212,swinging_strike,null,null,null
6/26/2019,6,2,L,FF,4-Seam Fastball,94.1,92.6,2245,ball,null,null,null
6/26/2019,6,3,L,FF,4-Seam Fastball,95.1,93.3,2256,hit_into_play_score,114.7,16,double
6/26/2019,7,1,L,FF,4-Seam Fastball,94.5,93,2207,called_strike,null,null,null
6/26/2019,7,2,L,SL,Slider,85.9,84.6,2373,foul,null,null,null
6/26/2019,7,3,L,KC,Knuckle Curve,84.1,81.8,2683,ball,null,null,null
6/26/2019,7,4,L,KC,Knuckle Curve,85,83.8,2712,ball,null,null,null
6/26/2019,7,5,L,FF,4-Seam Fastball,96.5,94.3,2232,ball,null,null,null
6/26/2019,7,6,L,FT,2-Seam Fastball,95.9,93.7,2178,hit_into_play_score,96.9,20,double
6/26/2019,8,1,L,FF,4-Seam Fastball,96.5,94.4,2308,swinging_strike,null,null,null
6/26/2019,8,2,L,FF,4-Seam Fastball,96.1,93.9,2219,ball,null,null,null
6/26/2019,8,3,L,KC,Knuckle Curve,86.2,84.4,2701,hit_into_play_no_out,104.9,14,single
6/26/2019,9,1,R,FF,4-Seam Fastball,96.4,95.1,2352,foul,null,null,null
6/26/2019,9,2,R,FT,2-Seam Fastball,95.7,94.2,2335,foul,null,null,null
6/26/2019,9,3,R,SL,Slider,89.1,87.7,2381,hit_into_play,76.7,30,field_out
6/26/2019,10,1,L,FF,4-Seam Fastball,96.7,95.2,2305,swinging_strike,null,null,null
6/26/2019,10,2,L,FF,4-Seam Fastball,94.9,92.6,2208,ball,null,null,null
6/26/2019,10,3,L,FF,4-Seam Fastball,96.5,94.7,2251,swinging_strike,null,null,null
6/26/2019,10,4,L,FT,2-Seam Fastball,95.9,94.5,2276,ball,null,null,caught_stealing_home
6/26/2019,14,1,L,FF,4-Seam Fastball,93.3,91.1,2185,called_strike,null,null,null
6/26/2019,14,2,L,FF,4-Seam Fastball,94,90.9,2182,ball,null,null,null
6/26/2019,14,3,L,CH,Changeup,87.1,84.4,2057,ball,null,null,null
6/26/2019,14,4,L,FF,4-Seam Fastball,94.5,92.5,2155,foul_tip,null,null,null
6/26/2019,14,5,L,FF,4-Seam Fastball,96,93.7,2248,foul,null,null,null
6/26/2019,14,6,L,FF,4-Seam Fastball,95.7,94.9,2340,foul,null,null,null
6/26/2019,14,7,L,KC,Knuckle Curve,85.4,83,2582,swinging_strike,null,null,strikeout
6/26/2019,15,1,L,SL,Slider,85.8,84,2287,ball,null,null,null
6/26/2019,15,2,L,FF,4-Seam Fastball,94.1,92.3,2108,hit_into_play_no_out,101,29,triple
6/26/2019,16,1,R,SL,Slider,88.7,87.1,2349,swinging_strike,null,null,null
6/26/2019,16,2,R,SL,Slider,87.6,85.8,2384,hit_into_play,89.6,-20,field_out
6/26/2019,17,1,L,FF,4-Seam Fastball,95.4,93.7,2215,foul,null,null,null
6/26/2019,17,2,L,FF,4-Seam Fastball,96.7,94.7,2185,foul,null,null,null
6/26/2019,17,3,L,FT,2-Seam Fastball,95.3,93.1,2310,foul,null,null,null
6/26/2019,17,4,L,SL,Slider,89.2,87.6,2458,hit_into_play,83.8,0,field_out
6/26/2019,25,1,L,SL,Slider,85.4,83.9,2202,ball,null,null,null
6/26/2019,25,2,L,FF,4-Seam Fastball,92.8,90.6,2231,ball,null,null,null
6/26/2019,25,3,L,FF,4-Seam Fastball,93.9,92.4,2229,called_strike,null,null,null
6/26/2019,25,4,L,FF,4-Seam Fastball,93.8,92.3,2201,swinging_strike,null,null,null
6/26/2019,25,5,L,KC,Knuckle Curve,83.1,81.4,2561,hit_into_play,87,-4,field_out
6/26/2019,26,1,L,FT,2-Seam Fastball,94.6,92.6,2154,ball,null,null,null
6/26/2019,26,2,L,SL,Slider,86.7,84.8,2304,ball,null,null,null
6/26/2019,26,3,L,FT,2-Seam Fastball,94.6,93.1,2133,foul,null,null,null
6/26/2019,26,4,L,FF,4-Seam Fastball,96.3,94.3,2276,swinging_strike,null,null,null
6/26/2019,26,5,L,FF,4-Seam Fastball,96.8,94.8,2285,ball,null,null,null
6/26/2019,26,6,L,FT,2-Seam Fastball,96.9,95.2,2262,hit_into_play_score,110.8,27,home_run
6/26/2019,27,1,L,FF,4-Seam Fastball,97.3,95.2,2321,called_strike,null,null,null
6/26/2019,27,2,L,KC,Knuckle Curve,86.4,84.6,2709,ball,null,null,null
6/26/2019,27,3,L,SL,Slider,87.5,85.6,2389,foul,null,null,null
6/26/2019,27,4,L,SL,Slider,86.8,85.8,2638,hit_into_play,99.1,-9,field_out
6/26/2019,28,1,L,FF,4-Seam Fastball,96.2,93.9,2295,called_strike,null,null,null
6/26/2019,28,2,L,FT,2-Seam Fastball,95.3,93.6,2222,foul,null,null,null
6/26/2019,28,3,L,SL,Slider,84.4,83.1,2736,ball,null,null,null
6/26/2019,28,4,L,SL,Slider,84.2,82.2,2758,hit_into_play_no_out,105,19,double
6/26/2019,29,1,R,FT,2-Seam Fastball,94.6,92.3,2111,foul,null,null,null
6/26/2019,29,2,R,FF,4-Seam Fastball,96.1,93.6,2158,hit_into_play,106.3,-2,field_out
6/26/2019,34,1,L,FF,4-Seam Fastball,93.8,91.4,2124,ball,null,null,null
6/26/2019,34,2,L,SL,Slider,83,81.7,2157,ball,null,null,null
6/26/2019,34,3,L,FT,2-Seam Fastball,93.7,91.8,2027,ball,null,null,null
6/26/2019,34,4,L,FF,4-Seam Fastball,92.9,90.9,2073,called_strike,null,null,null
6/26/2019,34,5,L,FT,2-Seam Fastball,94.6,92.6,2199,swinging_strike,null,null,null
6/26/2019,34,6,L,FT,2-Seam Fastball,94.8,92.9,2078,ball,null,null,walk
6/26/2019,35,1,L,FT,2-Seam Fastball,94,92.4,2045,called_strike,null,null,null
6/26/2019,35,2,L,FF,4-Seam Fastball,95.6,93.9,2162,foul,null,null,null
6/26/2019,35,3,L,FT,2-Seam Fastball,95.5,93.5,2308,ball,null,null,null
6/26/2019,35,4,L,KC,Knuckle Curve,85.7,84.2,2688,blocked_ball,null,null,null
6/26/2019,35,5,L,FT,2-Seam Fastball,93.8,92.2,2152,hit_into_play,83,33,field_out
6/26/2019,36,1,R,FT,2-Seam Fastball,94.3,93.3,2176,ball,null,null,null
6/26/2019,36,2,R,FF,4-Seam Fastball,93.6,92.3,2200,missed_bunt,null,null,null
6/26/2019,36,3,R,SL,Slider,87.5,86.4,2271,hit_into_play,null,null,sac_bunt
6/26/2019,37,1,L,FT,2-Seam Fastball,93.6,92,2194,ball,null,null,null
6/26/2019,37,2,L,FT,2-Seam Fastball,94.3,92.6,2195,foul,null,null,null
6/26/2019,37,3,L,FF,4-Seam Fastball,95.3,93.2,2228,hit_into_play,94.6,29,field_out
6/26/2019,41,1,L,SL,Slider,83.7,82.1,2280,called_strike,null,null,null
6/26/2019,41,2,L,KC,Knuckle Curve,82.8,80.9,2626,hit_into_play_no_out,101.8,13,double
6/26/2019,42,1,L,FF,4-Seam Fastball,93.8,92.3,2092,foul,null,null,null
6/26/2019,42,2,L,FT,2-Seam Fastball,92.5,90.4,2110,ball,null,null,null
6/26/2019,42,3,L,SL,Slider,86,84.7,2309,swinging_strike,null,null,null
6/26/2019,42,4,L,KC,Knuckle Curve,86.1,84.4,2623,swinging_strike_blocked,null,null,strikeout
6/26/2019,43,1,L,FF,4-Seam Fastball,94.4,92.7,2230,ball,null,null,null
6/26/2019,43,2,L,FF,4-Seam Fastball,95.9,94.3,2290,called_strike,null,null,null
6/26/2019,43,3,L,FF,4-Seam Fastball,93.9,92.4,2077,called_strike,null,null,null
6/26/2019,43,4,L,SL,Slider,87.5,86.6,2378,foul,null,null,null
6/26/2019,43,5,L,FT,2-Seam Fastball,94.7,92.4,2277,ball,null,null,null
6/26/2019,43,6,L,KC,Knuckle Curve,84.7,82.7,2691,ball,null,null,null
6/26/2019,43,7,L,SL,Slider,87.5,86.6,2249,blocked_ball,null,null,walk
6/26/2019,44,1,L,FF,4-Seam Fastball,95.5,93.3,2215,ball,null,null,null
6/26/2019,44,2,L,FT,2-Seam Fastball,93,91.1,2175,foul_tip,null,null,null
6/26/2019,44,3,L,SL,Slider,86.2,85,2291,swinging_strike,null,null,null
6/26/2019,44,4,L,FT,2-Seam Fastball,95.2,93.3,2147,hit_into_play,83.4,48,field_out
7/2/2019,1,1,R,FF,4-Seam Fastball,96.1,94.8,2129,foul,null,null,null
7/2/2019,1,2,R,FF,4-Seam Fastball,96.8,96,2207,swinging_strike,null,null,null
7/2/2019,1,3,R,KC,Knuckle Curve,86.8,85.5,2591,foul,null,null,null
7/2/2019,1,4,R,FF,4-Seam Fastball,97.5,96,2188,hit_into_play_no_out,104.6,-12,single
7/2/2019,2,1,R,FF,4-Seam Fastball,96.6,95.9,2334,hit_into_play,100.4,17,field_out
7/2/2019,3,1,R,FF,4-Seam Fastball,96.5,95,2282,called_strike,null,null,null
7/2/2019,3,2,R,FF,4-Seam Fastball,97.5,96.1,2289,called_strike,null,null,null
7/2/2019,3,3,R,SL,Slider,92,90.3,2520,blocked_ball,null,null,null
7/2/2019,3,4,R,SL,Slider,91.6,89.8,2418,ball,null,null,null
7/2/2019,3,5,R,KC,Knuckle Curve,87.1,85.9,2868,hit_into_play_score,82.2,37,sac_fly
7/2/2019,4,1,L,FF,4-Seam Fastball,96.6,95.2,2293,called_strike,null,null,null
7/2/2019,4,2,L,FF,4-Seam Fastball,97,95.1,2279,hit_into_play,103.6,-7,field_out
7/2/2019,10,1,R,SL,Slider,88.7,87,2313,foul,null,null,null
7/2/2019,10,2,R,SL,Slider,89.3,87.6,2301,hit_into_play_score,95.9,27,home_run
7/2/2019,11,1,L,FT,2-Seam Fastball,96,94.8,2234,called_strike,null,null,null
7/2/2019,11,2,L,KC,Knuckle Curve,85,84.1,2730,foul,null,null,null
7/2/2019,11,3,L,FF,4-Seam Fastball,97.9,96.5,2205,ball,null,null,null
7/2/2019,11,4,L,KC,Knuckle Curve,86.8,85.4,2758,ball,null,null,null
7/2/2019,11,5,L,FF,4-Seam Fastball,97.7,96,2305,called_strike,null,null,strikeout
7/2/2019,12,1,R,FF,4-Seam Fastball,97.1,95.4,2300,swinging_strike,null,null,null
7/2/2019,12,2,R,FF,4-Seam Fastball,96.9,95.3,2273,called_strike,null,null,null
7/2/2019,12,3,R,FF,4-Seam Fastball,98.2,96.1,2177,ball,null,null,null
7/2/2019,12,4,R,KC,Knuckle Curve,88.4,87.2,2709,ball,null,null,null
7/2/2019,12,5,R,KC,Knuckle Curve,88.3,86.6,2620,ball,null,null,null
7/2/2019,12,6,R,FF,4-Seam Fastball,97.9,96.6,2140,foul,null,null,null
7/2/2019,12,7,R,FF,4-Seam Fastball,97.6,97.4,2141,swinging_strike,null,null,strikeout
7/2/2019,13,1,R,FF,4-Seam Fastball,97.5,96.1,2139,called_strike,null,null,null
7/2/2019,13,2,R,SL,Slider,89.9,88.8,2399,hit_into_play_no_out,69.5,29,single
7/2/2019,14,1,R,FF,4-Seam Fastball,95.2,93.7,2191,called_strike,null,null,null
7/2/2019,14,2,R,FF,4-Seam Fastball,95.4,94.6,2072,ball,null,null,null
7/2/2019,14,3,R,FF,4-Seam Fastball,96.3,95.9,2250,ball,null,null,null
7/2/2019,14,4,R,FF,4-Seam Fastball,95.3,94.1,2185,hit_into_play,75.1,-61,field_out
7/2/2019,21,1,R,FF,4-Seam Fastball,94.6,94,2158,ball,null,null,null
7/2/2019,21,2,R,SL,Slider,88.8,87.8,2426,swinging_strike,null,null,null
7/2/2019,21,3,R,FF,4-Seam Fastball,96.6,95.4,2072,hit_into_play_no_out,82.7,20,single
7/2/2019,22,1,R,FT,2-Seam Fastball,94.1,93.3,2195,ball,null,null,null
7/2/2019,22,2,R,SL,Slider,89,87.9,2357,foul,null,null,null
7/2/2019,22,3,R,SL,Slider,88,86.8,2332,ball,null,null,null
7/2/2019,22,4,R,FF,4-Seam Fastball,95,94.1,2218,hit_into_play_no_out,87,22,single
7/2/2019,23,1,R,FF,4-Seam Fastball,95.6,94.8,2204,hit_into_play,84.7,52,field_out
7/2/2019,24,1,L,FT,2-Seam Fastball,96.1,95.1,2268,ball,null,null,null
7/2/2019,24,2,L,FF,4-Seam Fastball,96.5,95.2,2235,called_strike,null,null,null
7/2/2019,24,3,L,SL,Slider,87.9,87.1,2349,hit_into_play_score,99.1,22,double
7/2/2019,25,1,R,FF,4-Seam Fastball,97.1,95.6,2214,ball,null,null,null
7/2/2019,25,2,R,FF,4-Seam Fastball,97.3,95.9,2316,hit_into_play_score,79.6,-1,double
7/2/2019,26,1,L,FF,4-Seam Fastball,96.5,95.6,2239,called_strike,null,null,null
7/2/2019,26,2,L,KC,Knuckle Curve,85.3,83.6,2632,foul,null,null,null
7/2/2019,26,3,L,KC,Knuckle Curve,86.5,85.4,2790,blocked_ball,null,null,null
7/2/2019,26,4,L,KC,Knuckle Curve,88.2,87.2,2842,swinging_strike_blocked,null,null,strikeout
7/2/2019,27,1,R,SL,Slider,88.2,86.8,2427,called_strike,null,null,null
7/2/2019,27,2,R,FF,4-Seam Fastball,96.9,95.4,2257,ball,null,null,null
7/2/2019,27,3,R,SL,Slider,89.2,88,2472,foul,null,null,null
7/2/2019,27,4,R,KC,Knuckle Curve,87.6,86,2747,foul,null,null,null
7/2/2019,27,5,R,KC,Knuckle Curve,86.1,85.2,2836,foul_tip,null,null,strikeout
7/2/2019,31,1,R,FF,4-Seam Fastball,93.7,92.7,2169,hit_into_play,68.9,-15,field_out
7/2/2019,32,1,R,FF,4-Seam Fastball,94.2,93,2259,called_strike,null,null,null
7/2/2019,32,2,R,FT,2-Seam Fastball,94.7,93.2,2152,ball,null,null,null
7/2/2019,32,3,R,FF,4-Seam Fastball,94.9,93.8,2148,ball,null,null,null
7/2/2019,32,4,R,FF,4-Seam Fastball,94.5,93.1,2139,foul,null,null,null
7/2/2019,32,5,R,FF,4-Seam Fastball,96.1,94.6,2158,called_strike,null,null,strikeout
7/2/2019,33,1,R,FT,2-Seam Fastball,95.2,93.7,2136,ball,null,null,null
7/2/2019,33,2,R,FF,4-Seam Fastball,96.8,95.2,2247,called_strike,null,null,null
7/2/2019,33,3,R,FF,4-Seam Fastball,96.4,95.4,2276,foul,null,null,null
7/2/2019,33,4,R,KC,Knuckle Curve,86.3,85.1,2710,ball,null,null,null
7/2/2019,33,5,R,KC,Knuckle Curve,87.6,85.3,2757,ball,null,null,null
7/2/2019,33,6,R,SL,Slider,89.7,88.1,2301,called_strike,null,null,strikeout
7/2/2019,39,1,R,KC,Knuckle Curve,82.9,81.2,2546,swinging_strike,null,null,null
7/2/2019,39,2,R,FF,4-Seam Fastball,95.3,94.3,2205,called_strike,null,null,null
7/2/2019,39,3,R,KC,Knuckle Curve,86.3,84.8,2640,hit_into_play_no_out,91.6,12,single
7/2/2019,40,1,R,FT,2-Seam Fastball,94.1,92.7,2243,ball,null,null,null
7/2/2019,40,2,R,SL,Slider,87.9,86.2,2330,called_strike,null,null,null
7/2/2019,40,3,R,FF,4-Seam Fastball,95.3,93.5,2180,ball,null,null,null
7/2/2019,40,4,R,SL,Slider,86.9,85.4,2342,ball,null,null,null
7/2/2019,40,5,R,FT,2-Seam Fastball,93.3,92.4,2226,foul,null,null,null
7/2/2019,40,6,R,FF,4-Seam Fastball,96.2,95,2154,hit_into_play,93,-24,field_out
7/2/2019,41,1,L,FF,4-Seam Fastball,94.9,93.5,2226,foul,null,null,null
7/2/2019,41,2,L,FF,4-Seam Fastball,94.3,93.8,2243,foul,null,null,null
7/2/2019,41,3,L,SL,Slider,87.5,86.2,2302,swinging_strike_blocked,null,null,strikeout
7/2/2019,42,1,R,KC,Knuckle Curve,84.3,83.4,2713,hit_into_play,72.1,-30,field_out
7/2/2019,51,1,L,FF,4-Seam Fastball,93.5,92.6,2175,hit_into_play,76.7,-39,field_out
7/2/2019,52,1,R,FF,4-Seam Fastball,93.8,92.5,2234,ball,null,null,null
7/2/2019,52,2,R,FF,4-Seam Fastball,95.4,94.3,2154,hit_into_play,80.8,29,field_out
7/2/2019,53,1,R,FF,4-Seam Fastball,95.2,93.9,2281,ball,null,null,null
7/2/2019,53,2,R,SL,Slider,86.8,85.4,2209,ball,null,null,null
7/2/2019,53,3,R,FF,4-Seam Fastball,95.4,94.4,2195,ball,null,null,null
7/2/2019,53,4,R,FF,4-Seam Fastball,94.3,92.9,2171,called_strike,null,null,null
7/2/2019,53,5,R,FF,4-Seam Fastball,95.5,94.5,2147,ball,null,null,walk
7/2/2019,54,1,R,SL,Slider,89.8,89.4,2419,blocked_ball,null,null,null
7/2/2019,54,2,R,SL,Slider,88.5,87.4,2302,ball,null,null,null
7/2/2019,54,3,R,FT,2-Seam Fastball,95.8,94.8,2171,hit_into_play,96.1,-24,force_out
7/7/2019,4,1,L,FF,4-Seam Fastball,94,91.7,2141,called_strike,null,null,null
7/7/2019,4,2,L,KC,Knuckle Curve,80.6,78.3,2609,hit_into_play,67.6,79,field_out
7/7/2019,5,1,L,FF,4-Seam Fastball,94.7,92.7,2124,called_strike,null,null,null
7/7/2019,5,2,L,KC,Knuckle Curve,82.8,80.1,2715,hit_into_play,82.9,-21,field_out
7/7/2019,6,1,L,FF,4-Seam Fastball,95.6,93.1,2325,called_strike,null,null,null
7/7/2019,6,2,L,CH,Changeup,88.4,87.1,1953,ball,null,null,null
7/7/2019,6,3,L,CH,Changeup,88.2,86.3,1886,hit_into_play_no_out,90,15,triple
7/7/2019,7,1,R,SL,Slider,88.1,87,2363,ball,null,null,null
7/7/2019,7,2,R,KC,Knuckle Curve,83.5,81.4,2678,hit_into_play,63.1,-63,field_out
7/7/2019,11,1,R,SL,Slider,86.9,85,2378,ball,null,null,null
7/7/2019,11,2,R,FT,2-Seam Fastball,93.4,91.1,2162,hit_into_play,79,-3,field_out
7/7/2019,12,1,L,FF,4-Seam Fastball,95.5,93.7,2260,called_strike,null,null,null
7/7/2019,12,2,L,KC,Knuckle Curve,82.6,80.2,2584,swinging_strike,null,null,null
7/7/2019,12,3,L,KC,Knuckle Curve,85,83,2716,ball,null,null,null
7/7/2019,12,4,L,KC,Knuckle Curve,85.6,83.2,2708,swinging_strike_blocked,null,null,strikeout
7/7/2019,13,1,R,FT,2-Seam Fastball,95.9,94.1,2206,hit_into_play_no_out,80.2,22,single
7/7/2019,14,1,L,FT,2-Seam Fastball,93.9,92,2145,ball,null,null,null
7/7/2019,14,2,L,SL,Slider,87.2,85.2,2453,called_strike,null,null,null
7/7/2019,14,3,L,FT,2-Seam Fastball,95,92.8,2226,called_strike,null,null,null
7/7/2019,14,4,L,FF,4-Seam Fastball,96,93.9,2234,ball,null,null,null
7/7/2019,14,6,L,FF,4-Seam Fastball,96.2,94.1,2202,hit_into_play,100.8,27,field_out
7/7/2019,19,1,L,FF,4-Seam Fastball,93.8,91.4,2147,called_strike,null,null,null
7/7/2019,19,2,L,FT,2-Seam Fastball,93.6,91.3,2181,called_strike,null,null,null
7/7/2019,19,3,L,KC,Knuckle Curve,82.6,80.1,2610,swinging_strike_blocked,null,null,strikeout
7/7/2019,20,1,L,FF,4-Seam Fastball,94.7,92.4,2226,ball,null,null,null
7/7/2019,20,2,L,FT,2-Seam Fastball,94.8,92.4,2204,foul_bunt,null,null,null
7/7/2019,20,3,L,FF,4-Seam Fastball,94,91.3,2123,ball,null,null,null
7/7/2019,20,4,L,SL,Slider,87,85.8,2374,foul_bunt,null,null,null
7/7/2019,20,5,L,SL,Slider,88,86.7,2406,ball,null,null,null
7/7/2019,20,6,L,FF,4-Seam Fastball,97.6,95.9,2371,swinging_strike,null,null,strikeout
7/7/2019,21,1,L,SL,Slider,85.7,84.5,2574,ball,null,null,null
7/7/2019,21,2,L,SL,Slider,88.7,86.8,2398,ball,null,null,null
7/7/2019,21,3,L,FT,2-Seam Fastball,96.6,93.9,2273,foul,null,null,null
7/7/2019,21,4,L,FF,4-Seam Fastball,96.6,94.1,2299,hit_into_play,97,43,field_out
7/7/2019,22,1,L,FF,4-Seam Fastball,97.2,95.8,2218,swinging_strike,null,null,null
7/7/2019,22,2,L,FT,2-Seam Fastball,96.5,94.9,2249,foul,null,null,null
7/7/2019,22,3,L,KC,Knuckle Curve,86.7,85.1,2755,foul,null,null,null
7/7/2019,22,4,L,KC,Knuckle Curve,87.5,85,2943,hit_into_play_score,90.2,6,double
7/7/2019,23,1,R,SL,Slider,89.3,87.5,2415,hit_into_play,92.3,53,field_out
7/7/2019,27,1,R,KC,Knuckle Curve,82.6,80.5,2686,called_strike,null,null,null
7/7/2019,27,2,R,SL,Slider,84.9,82.5,2680,ball,null,null,null
7/7/2019,27,3,R,SL,Slider,87.5,85.8,2312,swinging_strike,null,null,null
7/7/2019,27,4,R,KC,Knuckle Curve,85,83,2663,ball,null,null,null
7/7/2019,27,5,R,FF,4-Seam Fastball,96.6,94.9,2116,hit_into_play,91.8,49,field_out
7/7/2019,28,1,L,FF,4-Seam Fastball,95.1,93.7,2221,swinging_strike,null,null,null
7/7/2019,28,2,L,KC,Knuckle Curve,85.1,83.3,2716,ball,null,null,null
7/7/2019,28,3,L,FF,4-Seam Fastball,95.6,93.6,2065,foul,null,null,null
7/7/2019,28,4,L,KC,Knuckle Curve,85.7,83.3,2752,ball,null,null,null
7/7/2019,28,5,L,KC,Knuckle Curve,83.8,81.8,2736,hit_into_play,106.4,14,field_out
7/7/2019,29,1,R,SL,Slider,88.3,86.7,2436,called_strike,null,null,null
7/7/2019,29,2,R,SL,Slider,88.1,86.3,2385,foul,null,null,null
7/7/2019,29,3,R,KC,Knuckle Curve,85.8,83.8,2831,hit_into_play,82.8,2,field_out
7/7/2019,33,1,L,FT,2-Seam Fastball,94.9,92.5,2136,foul,null,null,null
7/7/2019,33,2,L,SL,Slider,86.6,84.2,2296,ball,null,null,null
7/7/2019,33,3,L,FF,4-Seam Fastball,94.6,92.1,2235,swinging_strike,null,null,null
7/7/2019,33,4,L,KC,Knuckle Curve,84.5,82.4,2716,ball,null,null,null
7/7/2019,33,5,L,FF,4-Seam Fastball,96.7,94.5,2236,foul,null,null,null
7/7/2019,33,6,L,FT,2-Seam Fastball,93.8,91.5,2054,ball,null,null,null
7/7/2019,33,7,L,FF,4-Seam Fastball,97.5,95.9,2222,called_strike,null,null,strikeout
7/7/2019,34,1,L,FF,4-Seam Fastball,95.3,92.9,2303,ball,null,null,null
7/7/2019,34,2,L,FF,4-Seam Fastball,94.4,92.5,2134,called_strike,null,null,null
7/7/2019,34,3,L,FT,2-Seam Fastball,93.9,91.7,2260,foul,null,null,null
7/7/2019,34,4,L,KC,Knuckle Curve,83.7,81.7,2585,called_strike,null,null,strikeout
7/7/2019,35,1,L,SL,Slider,86.6,85.3,2345,ball,null,null,null
7/7/2019,35,2,L,FT,2-Seam Fastball,94.9,93.2,2148,ball,null,null,null
7/7/2019,35,3,L,FF,4-Seam Fastball,95.2,93.6,2261,hit_into_play,77.4,-16,field_out
7/7/2019,39,1,L,SL,Slider,85.3,83.3,2200,foul,null,null,null
7/7/2019,39,2,L,KC,Knuckle Curve,82,79.3,2771,called_strike,null,null,null
7/7/2019,39,3,L,FT,2-Seam Fastball,96.7,94.4,2156,ball,null,null,null
7/7/2019,39,4,L,KC,Knuckle Curve,83.3,81.3,2734,ball,null,null,null
7/7/2019,39,5,L,FF,4-Seam Fastball,96.3,93.8,2231,ball,null,null,null
7/7/2019,39,6,L,KC,Knuckle Curve,82.4,80.2,2743,foul,null,null,null
7/7/2019,39,7,L,FT,2-Seam Fastball,95.9,93.2,2298,foul,null,null,null
7/7/2019,39,8,L,FT,2-Seam Fastball,94.7,92.1,2200,ball,null,null,walk
7/7/2019,40,1,L,FT,2-Seam Fastball,93.5,91.9,2323,ball,null,null,null
7/7/2019,40,2,L,SL,Slider,84.9,83.3,2372,foul,null,null,null
7/7/2019,40,3,L,FT,2-Seam Fastball,94.9,92.8,2285,hit_into_play_no_out,87.4,13,single
7/7/2019,41,1,R,SL,Slider,89.1,86.9,2349,ball,null,null,null
7/7/2019,41,2,R,FT,2-Seam Fastball,94.6,93.3,2208,hit_into_play_score,98.1,-18,single
7/7/2019,42,1,R,FT,2-Seam Fastball,97.1,95.5,2310,ball,null,null,null
7/7/2019,42,2,R,SL,Slider,87.4,85.6,2364,ball,null,null,null
7/7/2019,42,3,R,SL,Slider,87.2,85.6,2280,swinging_strike,null,null,null
7/7/2019,42,4,R,SL,Slider,87.9,86.3,2294,hit_into_play,89.2,39,field_out
7/7/2019,43,1,L,FF,4-Seam Fastball,94.7,92.6,2185,ball,null,null,null
7/7/2019,43,2,L,KC,Knuckle Curve,81.6,79.3,2584,swinging_strike,null,null,null
7/7/2019,43,3,L,FF,4-Seam Fastball,94.5,93.3,2156,ball,null,null,null
7/7/2019,43,4,L,KC,Knuckle Curve,80.4,78.2,2662,ball,null,null,null
7/7/2019,43,5,L,SL,Slider,86.6,84.7,2262,swinging_strike,null,null,null
7/7/2019,43,6,L,SL,Slider,85.5,84.1,2238,hit_into_play,82.9,-21,field_out
7/7/2019,44,1,R,SL,Slider,87.8,86.5,2354,hit_into_play_score,102.9,33,home_run
7/7/2019,45,1,L,FF,4-Seam Fastball,95.7,92.7,2277,ball,null,null,null
7/7/2019,45,2,L,FF,4-Seam Fastball,95.4,92.9,2223,called_strike,null,null,null
7/7/2019,45,3,L,KC,Knuckle Curve,82.3,79.9,2666,ball,null,null,null
7/7/2019,45,4,L,FF,4-Seam Fastball,95.5,93.5,2210,hit_into_play,80.5,20,field_out
7/15/2019,1,1,L,FF,4-Seam Fastball,94.2,92.7,2235,ball,null,null,null
7/15/2019,1,2,L,FF,4-Seam Fastball,94.4,93,2207,hit_into_play_no_out,85.6,14,single
7/15/2019,2,1,R,FF,4-Seam Fastball,94.4,93.1,2118,hit_into_play_no_out,101.6,-2,single
7/15/2019,3,1,L,KC,Knuckle Curve,81.3,80,2625,called_strike,null,null,null
7/15/2019,3,2,L,FF,4-Seam Fastball,95.1,93.7,2175,ball,null,null,null
7/15/2019,3,3,L,FF,4-Seam Fastball,93.8,92.4,2152,hit_into_play,null,null,sac_bunt
7/15/2019,4,1,L,SL,Slider,88.8,86.8,2225,foul,null,null,null
7/15/2019,4,2,L,SL,Slider,88.3,86.8,2286,ball,null,null,null
7/15/2019,4,3,L,FF,4-Seam Fastball,95.2,93.9,2079,foul,null,null,null
7/15/2019,4,4,L,KC,Knuckle Curve,85.4,84.3,2785,blocked_ball,null,null,null
7/15/2019,4,5,L,KC,Knuckle Curve,86.1,84.7,2673,blocked_ball,null,null,null
7/15/2019,4,6,L,SL,Slider,87.9,86.3,2302,hit_into_play_score,99.3,11,single
7/15/2019,5,1,L,FF,4-Seam Fastball,96.7,94.8,2207,called_strike,null,null,null
7/15/2019,5,2,L,FF,4-Seam Fastball,96.1,95.3,2189,ball,null,null,null
7/15/2019,5,3,L,SL,Slider,86.9,86,2275,ball,null,null,null
7/15/2019,5,4,L,FF,4-Seam Fastball,96.6,95.3,2163,foul,null,null,null
7/15/2019,5,5,L,FF,4-Seam Fastball,97.6,95.8,2259,ball,null,null,null
7/15/2019,5,6,L,FF,4-Seam Fastball,97,96,2225,hit_into_play_score,95.6,31,home_run
7/15/2019,6,1,L,SL,Slider,87.7,86.3,2324,swinging_strike,null,null,null
7/15/2019,6,2,L,KC,Knuckle Curve,82.8,81,2653,ball,null,null,null
7/15/2019,6,3,L,FF,4-Seam Fastball,98,96.6,2193,ball,null,null,null
7/15/2019,6,4,L,SL,Slider,85.9,84.5,2142,called_strike,null,null,null
